transaction_id,customer_id,transaction_amount,transaction_hour,merchant_category,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,is_foreign_transaction,device_type,country,previous_chargebacks,account_age_days,risk_score_external,is_fraud
30086,9724,76.3,6,entertainment,3235,5,0,55.08,False,desktop,US,0,3435,0.0,0
30087,2824,156.03,0,fashion,3563,0,0,88.81,False,desktop,GB,0,3866,0.0,0
30088,5669,19.12,13,fashion,2768,1,1,19.16,False,mobile,US,0,2901,0.0002,0
30089,8427,13.33,4,fashion,952,1,0,14.34,True,mobile,US,0,1124,0.0114,0
30090,4290,60.82,10,entertainment,1126,1,0,53.17,False,mobile,US,0,1466,0.0029,0
30091,152,65.53,21,other,1028,2,2,109.71,False,desktop,IN,0,1117,0.1179,0
30092,3452,13.24,10,grocery,202,3,0,13.37,False,mobile,GB,0,357,0.2405,0
30093,6995,164.56,0,electronics,2731,1,0,214.21,False,desktop,US,0,2788,0.0,0
30094,1862,25.25,11,gambling,1081,2,0,23.84,False,mobile,RU,0,1477,0.0485,0
30095,6662,105.07,20,gambling,3447,3,1,96.61,False,mobile,RU,0,3523,0.0001,0
30096,531,20.43,16,travel,2185,2,1,26.52,False,pos,GB,0,2287,0.0003,0
30097,6708,45.13,4,entertainment,1201,0,0,57.73,False,desktop,US,1,1280,0.0121,0
30098,4936,58.49,12,entertainment,2167,2,0,56.8,False,mobile,US,0,2239,0.0,0
30099,6987,42.06,3,grocery,1933,1,0,45.37,False,pos,US,0,1934,0.0002,0
30100,282,47.92,8,gambling,1777,1,0,70.22,False,mobile,BR,0,2025,0.013,0
30101,9526,8.51,17,fashion,3366,1,0,12.84,False,desktop,FR,0,3660,0.0,0
30102,5769,99.86,18,electronics,1714,0,0,75.74,False,desktop,US,0,1748,0.0078,0
30103,6682,24.08,0,grocery,1242,3,0,52.1,False,mobile,CA,0,1307,0.005,0
30104,8137,50.89,15,grocery,2981,0,0,60.73,False,desktop,US,1,3266,0.0,0
30105,506,58.5,14,utilities,1657,3,1,47.33,False,mobile,DE,0,1760,0.0094,0
30106,1597,19.67,12,utilities,2406,1,0,32.83,False,mobile,US,0,2613,0.0,0
30107,1573,47.86,6,utilities,2680,2,1,56.15,False,desktop,US,1,3004,0.0001,0
30108,1569,115.8,18,other,3320,0,0,123.53,False,mobile,US,0,3527,0.0,0
30109,864,12.19,10,utilities,2819,0,0,9.55,False,pos,US,0,2996,0.0,0
30110,9213,16.96,1,electronics,3423,0,0,18.54,False,mobile,RU,1,3599,0.0,0
30111,3414,122.24,1,entertainment,343,0,1,103.73,False,pos,US,0,409,0.2177,0
30112,1129,27.72,7,entertainment,2031,1,0,23.9,False,desktop,US,1,2400,0.0001,0
30113,7086,159.8,21,gambling,3234,1,0,164.19,False,mobile,US,0,3359,0.0001,0
30114,3601,84.2,17,fashion,1626,1,0,81.2,True,mobile,RU,0,1820,0.0039,0
30115,2051,108.43,14,fashion,629,1,0,86.76,False,desktop,US,1,671,0.0987,0
30116,9297,14.95,13,utilities,2741,2,0,13.21,False,desktop,US,0,2835,0.0,0
30117,8469,32.93,1,grocery,2582,1,1,24.07,False,mobile,BR,0,2888,0.0004,0
30118,5893,46.45,12,utilities,458,2,0,67.07,False,desktop,US,0,752,0.478,0
30119,4911,85.36,23,restaurant,3456,1,0,69.9,False,desktop,US,0,3569,0.0,0
30120,1014,53.56,22,utilities,1148,0,0,74.34,False,mobile,US,0,1215,0.0011,0
30121,4758,10.28,23,electronics,489,0,0,19.39,False,mobile,NG,0,659,0.037,0
30122,4081,28.2,2,electronics,3300,1,1,27.7,False,tablet,US,0,3345,0.0,0
30123,4969,87.11,19,fashion,136,2,0,87.87,False,mobile,FR,0,287,0.597,0
30124,4000,18.6,7,travel,1899,0,0,21.17,False,desktop,US,0,2195,0.0002,0
30125,5266,16.99,11,fashion,3241,2,0,15.38,False,desktop,US,0,3595,0.0,0
30126,5670,307.23,7,restaurant,2497,0,0,208.13,False,pos,US,2,2738,0.0017,0
30127,835,84.73,14,entertainment,3119,1,0,83.97,False,mobile,US,0,3169,0.0,0
30128,2093,127.87,21,restaurant,2939,1,0,142.49,False,pos,US,0,3269,0.0,0
30129,4516,81.73,13,electronics,2897,1,0,62.65,False,mobile,CA,1,3260,0.0001,0
30130,9039,80.32,3,grocery,3579,4,0,94.12,False,pos,CA,0,3946,0.0,0
30131,9415,112.59,14,grocery,1829,3,0,73.86,False,desktop,US,0,2064,0.0164,0
30132,5644,6.76,13,crypto,2479,1,0,10.44,False,desktop,US,1,2710,0.0006,0
30133,5695,6.6,14,restaurant,2144,1,0,4.2,False,pos,NG,0,2511,0.0005,0
30134,5270,46.31,9,grocery,1902,2,0,49.57,False,mobile,US,0,1948,0.0014,0
30135,2913,20.01,11,entertainment,1723,1,0,27.02,False,mobile,US,0,2017,0.0001,0
30136,4501,130.52,18,grocery,2529,1,1,105.08,False,desktop,US,0,2775,0.0001,0
30137,5666,10.35,5,electronics,1690,1,1,11.38,False,mobile,FR,0,1726,0.0855,0
30138,8661,32.1,17,electronics,3437,2,0,26.57,False,mobile,CA,0,3455,0.0,0
30139,3382,12.78,5,other,2873,1,0,18.02,False,desktop,US,0,3053,0.0,0
30140,2083,22.63,3,crypto,1186,3,1,14.15,False,tablet,US,0,1505,0.0772,0
30141,1485,965.14,0,grocery,1514,0,0,155.73,False,mobile,US,0,1859,0.0092,0
30142,3119,33.73,17,gambling,87,1,0,22.34,False,desktop,US,0,351,0.5676,0
30143,4989,120.05,20,utilities,3401,2,0,118.98,False,desktop,US,0,3407,0.0,0
30144,9850,6.11,13,grocery,1732,1,1,9.45,False,mobile,DE,0,1770,0.0004,0
30145,1949,184.9,11,utilities,7,0,0,176.13,False,desktop,US,0,78,0.1693,0
30146,499,3599.46,5,electronics,3382,3,0,1263.41,False,mobile,GB,0,3661,0.0,0
30147,2705,77.4,0,entertainment,252,2,1,99.6,False,mobile,US,0,292,0.5817,0
30148,6084,141.39,13,gambling,3374,2,0,111.09,False,desktop,NG,0,3538,0.0,0
30149,9552,76.82,4,fashion,274,1,0,54.05,False,mobile,US,0,317,0.0855,0
30150,6751,15.43,21,fashion,2650,1,0,14.42,False,mobile,US,0,2866,0.0001,0
30151,7842,7.53,20,grocery,796,3,0,12.63,False,desktop,US,0,960,0.1672,0
30152,6173,31.64,0,grocery,3395,2,0,43.2,False,tablet,US,0,3751,0.0,0
30153,9650,187.39,18,grocery,1502,1,0,145.1,False,mobile,US,0,1656,0.0052,0
30154,5843,104.76,12,travel,2025,0,1,153.02,False,mobile,US,0,2294,0.0009,0
30155,6773,20.1,14,travel,3524,0,0,38.92,False,tablet,RU,0,3577,0.0,0
30156,9839,48.28,18,restaurant,373,3,0,51.76,False,mobile,US,0,687,0.2223,0
30157,5539,131.06,3,fashion,2980,0,0,195.24,False,mobile,CA,0,3356,0.0,0
30158,2353,49.92,10,electronics,2608,1,0,67.09,False,desktop,US,0,2818,0.0003,0
30159,9497,51.8,5,restaurant,1443,2,0,47.93,False,desktop,US,0,1608,0.0079,0
30160,5473,26.95,7,electronics,2918,1,0,31.34,False,desktop,GB,0,3139,0.0001,0
30161,8060,43.49,7,grocery,3304,3,0,24.2,False,mobile,BR,0,3335,0.0,0
30162,3977,232.8,16,utilities,2351,2,0,159.52,False,tablet,US,0,2382,0.0002,0
30163,9621,67.01,3,restaurant,653,3,0,76.84,False,mobile,GB,1,968,0.7229,0
30164,7862,223.49,4,utilities,1940,2,0,137.47,False,mobile,BR,0,2184,0.0002,0
30165,6331,108.85,23,grocery,237,0,0,91.8,False,desktop,US,0,398,0.2289,0
30166,7633,79.94,21,other,3618,1,0,14.54,True,mobile,CN,0,3826,0.0,0
30167,8174,82.96,4,grocery,1969,0,0,73.68,False,mobile,IN,0,2075,0.0003,0
30168,8543,6.75,15,grocery,1722,3,1,13.86,False,desktop,DE,0,2012,0.0007,0
30169,5514,23.22,21,electronics,3175,1,0,27.82,False,tablet,US,0,3223,0.0,0
30170,6988,19.9,22,other,2227,0,0,25.82,False,desktop,US,0,2582,0.0007,0
30171,9696,40.48,5,grocery,2395,0,0,59.27,False,tablet,US,0,2550,0.0002,0
30172,5691,29.67,12,restaurant,1353,3,1,28.52,False,mobile,US,0,1354,0.0149,0
30173,90,69.95,13,restaurant,3038,1,0,46.48,False,mobile,US,0,3136,0.0,0
30174,119,55.6,23,restaurant,897,3,0,62.89,False,mobile,US,0,1100,0.0191,0
30175,7675,79.5,17,restaurant,3598,3,0,83.26,False,desktop,DE,0,3710,0.0,0
30176,469,77.61,10,fashion,663,0,0,73.87,False,pos,US,0,967,0.0092,0
30177,6813,234.09,9,other,1505,2,0,199.89,False,desktop,BR,0,1624,0.0043,0
30178,8912,237.51,0,crypto,1221,0,0,240.03,False,desktop,US,0,1276,0.1069,0
30179,5573,123.65,15,travel,872,0,0,196.41,False,mobile,US,0,1053,0.0381,0
30180,2309,45.96,18,fashion,1124,1,1,46.19,False,mobile,GB,1,1461,0.0069,0
30181,9296,28.28,12,grocery,786,1,1,21.62,False,mobile,US,0,986,0.2304,0
30182,4991,75.68,9,grocery,2369,1,1,67.9,False,pos,IN,0,2637,0.0003,0
30183,1790,53.54,21,fashion,2751,0,0,38.6,False,tablet,US,1,2762,0.0001,0
30184,4077,201.52,11,fashion,3577,1,0,113.7,False,pos,US,0,3681,0.0,0
30185,7648,62.27,16,utilities,114,2,0,35.7,False,mobile,US,2,409,0.8876,0
30186,5719,81.85,22,grocery,25,0,0,120.95,False,desktop,US,0,43,0.1528,0
30187,5577,2.56,10,grocery,2112,0,1,5.85,False,desktop,RU,0,2384,0.0005,0
30188,423,6.34,17,travel,2797,2,0,14.3,False,tablet,US,0,3144,0.0,0
30189,4152,46.77,15,utilities,1938,2,0,66.85,False,mobile,US,0,2122,0.0008,0
30190,6859,265.78,3,restaurant,1563,4,1,293.84,False,mobile,US,0,1794,0.0026,0
30191,1706,42.04,10,grocery,3136,2,0,47.37,False,mobile,US,0,3145,0.0,0
30192,9817,17.96,1,utilities,910,1,1,22.05,False,desktop,US,0,1112,0.0331,0
30193,277,66.77,15,restaurant,1705,3,0,75.37,False,mobile,DE,0,2047,0.0042,0
30194,2623,129.68,14,crypto,380,1,0,155.44,False,desktop,FR,0,509,0.0138,0
30195,356,83.52,10,grocery,3623,2,0,77.42,False,tablet,GB,0,3624,0.0,0
30196,2545,61.88,6,crypto,2940,1,0,68.23,False,mobile,US,0,3186,0.0,0
30197,3062,60.07,13,crypto,1126,2,1,25.44,False,mobile,CN,0,1235,0.6064,0
30198,4752,120.45,8,other,548,0,0,121.55,False,mobile,US,0,606,0.0615,0
30199,8635,142.78,23,grocery,2970,1,0,103.34,False,mobile,NG,1,3293,0.0001,0
30200,2949,12.11,4,gambling,1939,1,0,21.55,False,mobile,US,0,2169,0.0003,0
30201,2013,29.83,1,fashion,560,3,0,20.2,False,pos,IN,0,806,0.4155,0
30202,2037,24.44,6,travel,2131,1,0,19.94,False,mobile,US,0,2336,0.0004,0
30203,838,8.08,10,restaurant,724,0,0,9.91,False,desktop,DE,0,783,0.1296,0
30204,1485,86.06,2,fashion,1514,1,0,133.93,False,desktop,US,0,1859,0.0185,0
30205,2921,186.44,3,travel,1189,2,0,199.57,False,mobile,CA,0,1557,0.0488,0
30206,2285,49.66,17,travel,2487,0,0,34.14,False,desktop,CA,1,2799,0.0001,0
30207,769,7.85,10,electronics,511,2,0,8.56,False,mobile,FR,0,619,0.0516,0
30208,9606,21.28,13,restaurant,169,2,0,35.41,False,desktop,CA,0,444,0.2892,0
30209,766,136.16,4,grocery,2849,1,0,30.34,False,mobile,US,0,3162,0.0009,0
30210,7349,239.22,18,restaurant,3375,4,0,308.62,False,desktop,US,0,3522,0.0,0
30211,2659,48.89,1,grocery,2453,2,0,50.97,False,mobile,CN,0,2480,0.0001,0
30212,5490,931.1,4,other,1317,0,0,47.11,False,tablet,IN,0,1631,0.5378,0
30213,17,38.75,7,fashion,1874,4,0,72.49,False,desktop,GB,0,2210,0.002,0
30214,76,103.34,17,other,1737,1,0,83.37,True,tablet,US,0,1813,0.0007,0
30215,3316,20.77,17,grocery,3091,4,0,13.2,False,mobile,US,0,3474,0.0,0
30216,6998,293.24,10,electronics,1431,0,0,162.83,False,mobile,DE,0,1653,0.0047,0
30217,9733,24.5,13,restaurant,2190,3,0,17.87,False,desktop,US,0,2420,0.0002,0
30218,4464,13.8,9,restaurant,2393,2,0,20.72,False,desktop,US,0,2481,0.0,0
30219,6796,66.63,5,fashion,403,3,0,61.97,False,mobile,CA,1,705,0.1191,1
30220,5638,47.6,16,restaurant,1587,3,0,68.94,False,desktop,US,0,1976,0.0229,0
30221,9415,119.4,1,restaurant,1829,1,0,97.16,False,desktop,US,0,2064,0.025,0
30222,5579,35.79,22,fashion,1657,5,1,22.49,False,mobile,CA,0,2050,0.0152,0
30223,2746,155.86,15,restaurant,1479,2,0,49.76,False,desktop,US,1,1868,0.0089,0
30224,7012,19.3,21,restaurant,2070,0,1,29.2,False,tablet,US,0,2181,0.0001,0
30225,8598,26.26,22,utilities,1946,0,0,19.77,False,desktop,US,0,2206,0.0016,0
30226,8478,59.53,16,entertainment,1961,0,0,32.7,True,mobile,BR,0,2276,0.0105,0
30227,8002,23.62,13,entertainment,2614,2,0,34.48,False,desktop,FR,0,2963,0.0001,0
30228,914,92.49,14,fashion,3578,1,1,110.2,False,desktop,GB,0,3649,0.0,0
30229,4600,5.81,22,travel,2663,3,1,7.82,False,desktop,DE,0,2920,0.0001,0
30230,4246,65.34,16,other,1020,1,0,55.22,False,mobile,CA,0,1402,0.0313,0
30231,9847,5.21,19,gambling,2089,0,0,5.75,False,mobile,BR,0,2376,0.0054,0
30232,1472,59.63,21,grocery,2549,3,0,71.03,False,desktop,US,0,2929,0.0002,0
30233,4533,12.88,8,entertainment,2571,1,0,8.35,False,mobile,CA,1,2958,0.0,0
30234,7271,265.22,11,grocery,1112,2,0,280.93,False,mobile,US,0,1140,0.0707,0
30235,635,4.43,1,restaurant,668,0,0,3.48,False,desktop,GB,0,699,0.0663,0
30236,8937,88.49,3,travel,3647,2,1,74.03,False,desktop,US,0,4018,0.0,0
30237,7029,4.69,23,utilities,1628,4,1,7.28,False,desktop,CA,0,1856,0.0069,0
30238,1363,31.19,13,entertainment,1281,2,0,32.39,False,mobile,NG,0,1490,0.0503,0
30239,6839,7.77,14,entertainment,237,2,0,10.98,False,mobile,US,0,259,0.565,0
30240,6359,6.8,16,electronics,136,2,1,9.86,False,mobile,US,0,248,0.5617,0
30241,1202,33.06,16,travel,1743,1,0,28.54,False,mobile,US,0,1955,0.0022,0
30242,9664,13.02,9,entertainment,1093,0,0,11.78,False,mobile,US,0,1182,0.0071,0
30243,5006,181.39,21,electronics,3470,1,1,69.39,False,mobile,US,0,3545,0.0,0
30244,5303,53.72,1,restaurant,648,2,0,54.13,False,mobile,FR,0,984,0.1288,0
30245,6826,110.5,15,crypto,1866,2,1,146.74,False,mobile,CA,0,2120,0.0033,0
30246,2004,61.31,11,grocery,1673,1,0,85.78,False,mobile,RU,0,1720,0.0005,0
30247,5916,40.51,22,restaurant,44,2,1,56.54,False,desktop,US,1,146,0.9431,1
30248,3211,57.93,10,travel,3506,0,0,55.99,False,mobile,DE,0,3537,0.0,0
30249,8797,53.96,23,fashion,1218,1,0,42.33,False,desktop,US,0,1222,0.0213,0
30250,8962,17.74,22,grocery,1677,2,0,12.26,False,pos,US,0,2063,0.0011,0
30251,7538,331.25,13,grocery,2417,2,0,229.3,False,pos,US,1,2643,0.0,0
30252,1697,356.8,4,grocery,1712,3,0,305.2,False,desktop,DE,0,1994,0.0155,0
30253,4663,60.92,1,grocery,567,3,0,73.17,False,mobile,FR,1,599,0.0317,0
30254,9640,47.92,22,restaurant,2017,1,0,45.79,False,mobile,GB,0,2370,0.0003,0
30255,3549,43.48,12,other,1123,1,0,32.73,False,pos,US,0,1144,0.0526,0
30256,3198,25.27,10,entertainment,2964,2,0,25.85,False,mobile,BR,0,3001,0.0001,0
30257,2167,293.0,16,fashion,1154,1,0,49.93,True,pos,FR,0,1418,0.2564,0
30258,716,42.01,10,electronics,2918,0,0,45.39,False,pos,US,0,3084,0.0005,0
30259,752,46.37,4,restaurant,540,0,0,36.55,False,mobile,US,0,812,0.5745,0
30260,1749,35.66,17,utilities,2939,1,0,50.81,False,desktop,US,0,2969,0.0001,0
30261,4068,7.53,18,electronics,1538,0,1,6.97,False,mobile,DE,0,1587,0.0098,0
30262,5580,146.5,18,entertainment,1407,2,0,179.62,False,desktop,US,0,1502,0.0041,0
30263,5246,8.71,2,electronics,834,0,1,10.22,False,mobile,CN,0,876,0.1271,0
30264,4218,98.88,3,electronics,1247,3,2,59.47,False,mobile,GB,0,1381,0.0695,0
30265,8697,94.36,6,electronics,2657,4,1,48.2,False,mobile,US,0,3047,0.0001,0
30266,8262,6.96,3,electronics,2669,2,0,6.55,False,desktop,FR,0,2706,0.0,0
30267,3872,21.75,15,restaurant,376,2,0,19.48,False,desktop,US,0,658,0.7996,0
30268,5018,110.53,22,restaurant,1944,1,0,147.41,False,desktop,NG,1,2192,0.0012,0
30269,8860,164.64,0,travel,109,3,1,111.82,True,mobile,BR,0,442,0.89,0
30270,1865,32.54,19,utilities,3049,0,0,30.68,False,mobile,US,0,3390,0.0,0
30271,3465,553.54,14,travel,1314,2,1,256.27,False,desktop,GB,0,1618,0.1072,0
30272,5984,108.67,9,travel,3000,2,0,193.38,False,desktop,US,0,3377,0.0,0
30273,4406,56.43,21,utilities,3266,1,0,92.65,False,mobile,NG,1,3268,0.0,0
30274,5540,74.95,20,travel,3618,1,0,52.75,False,desktop,IN,0,3894,0.0,0
30275,412,27.59,5,gambling,839,1,0,25.7,False,desktop,US,1,846,0.1968,0
30276,4842,85.23,15,gambling,453,1,0,87.7,False,tablet,US,0,495,0.4103,0
30277,9590,26.07,13,entertainment,1153,0,0,54.35,False,pos,US,0,1229,0.0153,0
30278,9421,141.81,17,other,1717,1,1,117.73,False,desktop,NG,0,1948,0.0036,0
30279,6921,17.39,18,restaurant,940,1,0,23.13,False,mobile,US,0,953,0.079,0
30280,9352,68.33,14,other,520,1,0,75.67,False,tablet,US,0,563,0.1744,0
30281,7543,30.01,8,grocery,1352,2,0,34.51,False,mobile,US,0,1459,0.0049,0
30282,1880,75.53,13,restaurant,367,1,0,44.79,True,mobile,CN,0,701,0.3214,0
30283,6855,4.1,15,utilities,3185,3,0,4.6,False,desktop,FR,0,3409,0.0,0
30284,9902,63.36,16,electronics,832,0,0,109.23,False,mobile,US,0,833,0.0655,0
30285,6544,29.14,8,fashion,2171,2,0,22.19,False,desktop,IN,0,2233,0.0093,0
30286,8038,24.51,21,entertainment,321,2,0,27.24,False,mobile,CA,0,605,0.0826,1
30287,6917,15.8,19,restaurant,113,2,0,12.62,False,mobile,US,0,330,0.309,0
30288,379,35.86,16,grocery,1387,1,0,65.21,False,mobile,US,0,1512,0.0014,0
30289,189,8.88,21,restaurant,872,1,0,8.38,False,desktop,US,0,918,0.0185,0
30290,7435,13.64,5,grocery,1499,1,0,19.47,False,desktop,US,0,1732,0.0032,0
30291,3015,47.09,2,restaurant,1788,0,2,99.65,False,desktop,US,0,1888,0.0012,0
30292,4758,34.34,17,fashion,489,5,0,24.82,False,mobile,NG,0,659,0.8535,0
30293,3248,32.0,8,gambling,326,2,0,28.21,False,desktop,US,0,497,0.4944,0
30294,1980,147.43,8,utilities,2900,1,0,123.66,False,mobile,NG,0,3093,0.0,0
30295,3004,100.57,18,gambling,3507,0,0,78.96,False,mobile,US,0,3637,0.0,0
30296,4315,13.14,3,grocery,2745,1,0,7.7,False,desktop,CN,0,3090,0.0,0
30297,2918,30.88,2,restaurant,3452,0,0,32.49,False,mobile,BR,0,3656,0.0,0
30298,9673,25.36,19,other,3233,1,0,39.65,False,desktop,IN,0,3464,0.0,0
30299,9452,11.99,17,entertainment,1229,1,1,16.82,False,mobile,US,0,1550,0.0245,0
30300,1083,19.58,5,grocery,3497,2,0,29.79,False,tablet,US,1,3762,0.0,0
30301,2349,45.67,8,other,736,3,0,29.46,False,desktop,IN,0,1049,0.1768,0
30302,1205,53.94,21,grocery,2376,1,0,63.54,False,mobile,US,0,2491,0.0,0
30303,5908,170.5,5,grocery,3334,0,1,110.64,False,mobile,US,0,3357,0.0,0
30304,5411,26.39,12,travel,80,2,0,34.61,False,mobile,CN,0,388,0.8215,0
30305,1276,13.39,6,grocery,2604,4,0,16.62,False,mobile,US,1,2888,0.0,0
30306,6490,39.62,2,electronics,420,1,0,70.29,False,mobile,US,0,797,0.0306,0
30307,3462,40.2,23,electronics,3450,0,0,39.03,False,mobile,US,0,3772,0.0,0
30308,4643,23.37,17,travel,3479,3,0,23.66,False,desktop,GB,0,3769,0.0,0
30309,7225,11.65,18,fashion,1890,1,1,13.92,False,mobile,DE,0,2171,0.0027,0
30310,282,71.35,19,grocery,1777,2,0,76.21,False,desktop,BR,0,2025,0.0008,0
30311,8869,237.56,16,restaurant,2724,2,2,431.0,False,mobile,US,0,3098,0.0007,0
30312,1121,196.09,8,electronics,51,2,1,94.54,False,tablet,IN,1,154,0.7458,1
30313,5372,80.82,22,restaurant,2698,4,0,31.7,False,mobile,US,0,3031,0.0027,0
30314,9443,19.01,2,other,681,2,0,17.74,False,mobile,US,0,1020,0.0687,0
30315,9543,27.25,3,other,949,0,1,35.5,False,desktop,DE,0,1175,0.0802,0
30316,7468,17.35,1,restaurant,2114,2,0,17.39,False,desktop,US,1,2306,0.0026,0
30317,6368,13.02,20,utilities,635,3,0,19.54,False,mobile,US,0,648,0.3817,0
30318,4996,38.62,2,grocery,773,0,0,39.33,False,desktop,NG,0,973,0.1102,0
30319,1586,342.49,14,entertainment,1160,2,2,64.23,False,mobile,RU,0,1212,0.3003,0
30320,4839,6.36,17,other,3106,1,1,7.16,False,pos,US,0,3189,0.0001,0
30321,3298,127.89,12,grocery,3313,2,0,77.08,False,mobile,US,0,3679,0.0,0
30322,9094,50.75,22,utilities,3578,2,0,34.67,False,pos,DE,0,3847,0.0,0
30323,142,34.48,22,other,784,0,0,32.9,False,mobile,BR,0,901,0.0619,0
30324,6025,133.14,20,grocery,1784,1,0,84.85,False,mobile,CN,0,1818,0.0014,0
30325,8375,24.64,0,entertainment,3340,0,0,22.89,False,pos,US,2,3651,0.0,0
30326,465,328.43,13,electronics,24,2,0,88.86,False,tablet,US,0,106,0.985,0
30327,5733,27.48,22,fashion,3076,4,0,23.42,False,desktop,US,0,3200,0.0001,0
30328,5380,42.69,2,restaurant,1866,4,1,41.33,False,desktop,NG,0,2013,0.0191,0
30329,571,75.83,12,restaurant,3464,1,0,74.37,False,pos,CA,0,3777,0.0,0
30330,7003,164.69,6,electronics,3541,2,0,186.84,False,tablet,US,0,3883,0.0,0
30331,4106,36.78,15,restaurant,1652,0,1,32.6,False,tablet,US,0,1799,0.0069,0
30332,4376,8.13,21,entertainment,2133,1,0,9.89,False,mobile,US,0,2262,0.0016,0
30333,546,11.75,2,other,195,0,0,12.36,False,desktop,BR,0,525,0.0145,0
30334,3881,693.41,17,restaurant,3157,0,0,171.39,False,mobile,GB,0,3261,0.0,0
30335,1000,32.02,19,fashion,1872,2,1,43.34,False,desktop,IN,0,1973,0.0097,0
30336,7147,168.37,23,utilities,3245,0,0,160.29,False,mobile,BR,0,3447,0.0,0
30337,7789,53.05,20,travel,3066,1,1,37.19,False,tablet,BR,0,3145,0.0001,0
30338,1636,54.09,5,utilities,1958,3,0,93.51,False,mobile,US,0,2038,0.0,0
30339,1130,63.99,8,restaurant,2370,1,1,54.69,False,mobile,FR,0,2743,0.0002,0
30340,9703,26.73,9,entertainment,1352,1,1,37.66,False,desktop,GB,1,1516,0.0098,0
30341,4438,31.34,7,grocery,3459,1,1,47.34,False,mobile,GB,0,3569,0.0,0
30342,7354,49.57,16,grocery,1176,1,0,34.89,False,mobile,US,0,1486,0.017,0
30343,2258,35.48,23,entertainment,2383,1,0,40.69,False,mobile,US,0,2596,0.0001,0
30344,1614,265.5,3,entertainment,2530,2,1,39.37,False,desktop,FR,0,2812,0.001,0
30345,3044,18.91,7,electronics,1933,3,0,28.27,False,mobile,DE,0,2112,0.0012,0
30346,7442,28.61,12,grocery,2330,1,0,29.06,False,mobile,US,0,2651,0.0003,0
30347,5234,55.71,11,grocery,721,2,0,76.24,True,desktop,BR,0,838,0.6851,0
30348,8339,154.89,1,travel,2334,2,1,146.87,False,desktop,FR,0,2622,0.0003,0
30349,106,63.54,5,electronics,2873,0,0,39.19,False,mobile,US,0,3096,0.0007,0
30350,5457,68.88,15,restaurant,583,0,0,42.86,False,desktop,FR,1,952,0.137,0
30351,4225,22.78,15,entertainment,2855,4,0,21.46,False,desktop,US,0,3136,0.0001,0
30352,1621,1073.38,16,fashion,968,3,0,159.97,False,desktop,FR,0,1294,0.201,0
30353,3507,90.07,23,utilities,3056,4,0,121.93,False,tablet,US,0,3295,0.0001,0
30354,4848,141.45,19,fashion,354,2,1,135.85,False,desktop,US,0,552,0.0373,0
30355,3799,6.18,2,other,37,1,0,7.67,False,mobile,US,1,245,0.1525,1
30356,9098,20.46,11,grocery,2649,3,0,30.14,False,desktop,US,0,2859,0.0001,0
30357,3640,64.47,9,grocery,2262,2,0,67.32,False,tablet,US,1,2649,0.0001,0
30358,8743,15.48,5,gambling,3211,2,0,25.35,False,mobile,US,0,3602,0.0,0
30359,5807,439.12,17,fashion,1561,0,0,38.35,False,pos,BR,0,1717,0.0082,0
30360,8156,254.02,7,fashion,2096,1,0,193.87,False,mobile,US,0,2371,0.001,0
30361,5884,96.61,7,grocery,813,2,0,55.61,False,desktop,BR,0,958,0.201,0
30362,7766,23.85,15,restaurant,2603,2,0,19.85,False,desktop,US,0,2856,0.0007,0
30363,2153,37.82,6,fashion,3127,2,0,56.73,False,mobile,BR,0,3409,0.0,0
30364,938,112.58,10,grocery,542,1,1,87.52,False,mobile,CA,0,749,0.33,0
30365,6131,26.91,4,grocery,260,1,1,15.31,False,mobile,US,0,409,0.5494,1
30366,2577,22.48,6,fashion,989,3,0,33.03,False,desktop,US,0,1096,0.107,0
30367,4614,56.34,6,fashion,1905,0,0,56.83,False,mobile,US,0,1934,0.0024,0
30368,2399,34.61,3,entertainment,920,3,0,31.13,False,mobile,US,0,1305,0.0625,0
30369,6407,54.57,10,restaurant,2707,1,0,25.89,False,desktop,US,0,2987,0.0,0
30370,7225,177.5,5,other,1890,0,0,18.6,False,mobile,DE,0,2171,0.0083,0
30371,4972,51.99,13,other,1400,7,0,67.01,False,desktop,DE,0,1716,0.0365,0
30372,3586,90.82,0,grocery,791,2,0,41.32,True,desktop,US,0,1076,0.3309,0
30373,6092,29.93,2,grocery,3561,0,0,23.1,False,pos,RU,0,3644,0.0,0
30374,8440,93.65,6,grocery,2499,5,0,97.2,False,pos,US,0,2563,0.0003,0
30375,2954,20.42,3,gambling,1594,1,0,21.36,False,desktop,US,0,1910,0.1886,0
30376,1333,5.5,2,fashion,1551,7,0,3.88,False,mobile,US,0,1930,0.0211,0
30377,5703,152.21,2,restaurant,1012,0,0,80.36,False,mobile,US,0,1285,0.3573,0
30378,4316,62.53,6,grocery,1008,0,1,81.46,False,mobile,US,0,1389,0.0606,0
30379,5387,29.44,2,restaurant,859,1,0,40.31,False,pos,US,1,1241,0.0125,0
30380,4503,33.13,5,electronics,3641,1,0,33.08,False,desktop,US,0,3845,0.0,0
30381,6056,27.77,3,entertainment,3138,3,0,18.51,False,pos,CN,0,3429,0.0,0
30382,9531,244.21,19,travel,2470,1,0,222.59,False,desktop,US,0,2493,0.0001,0
30383,2145,6.3,20,fashion,1324,0,0,8.7,False,mobile,US,0,1493,0.0059,0
