transaction_id,customer_id,transaction_amount,transaction_hour,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,previous_chargebacks,account_age_days,risk_score_external,amount_to_customer_avg_ratio,failed_transaction_rate_24h,high_velocity_flag,has_previous_chargeback,merchant_category,device_type,country,is_foreign_transaction,is_fraud
30977,3090,28.18,9,1707,1,2,25.33,1,1810,0.0032,1.11251480457955,2.0,0,1,utilities,mobile,BR,False,0
30978,7626,27.1,13,2059,3,0,45.04,0,2293,0.0011,0.6016873889875667,0.0,0,0,grocery,tablet,DE,False,0
30979,8147,57.75,11,3649,2,1,84.88,0,3700,0.0,0.6803722902921773,0.5,0,0,utilities,mobile,FR,False,0
30980,2628,47.02,6,17,1,1,50.81,1,78,0.8617,0.9254083841763433,1.0,0,1,restaurant,pos,US,False,0
30981,3316,8.21,16,3091,3,0,14.35,0,3474,0.0001,0.5721254355400698,0.0,0,0,entertainment,desktop,US,False,0
30982,4884,23.97,7,586,3,0,19.02,0,913,0.3709,1.2602523659305993,0.0,0,0,other,mobile,US,False,0
30983,529,149.22,19,3341,1,0,172.4,0,3674,0.0,0.8655452436194895,0.0,0,0,electronics,desktop,US,False,0
30984,246,226.38,7,309,1,1,135.92,0,481,0.201,1.6655385520894646,1.0,0,0,fashion,mobile,FR,False,0
30985,8137,110.82,14,2981,0,0,69.9,1,3266,0.0,1.5854077253218881,0.0,0,1,travel,desktop,US,False,0
30986,4501,96.35,1,2529,1,3,126.73,0,2775,0.0002,0.7602777558589126,3.0,0,0,restaurant,desktop,US,False,0
30987,4918,312.62,19,998,0,0,74.44,0,1043,0.6934,4.199623858140785,0.0,0,0,utilities,mobile,US,False,0
30988,6061,379.77,21,1713,1,0,310.04,0,1719,0.0015,1.2249064636821054,0.0,0,0,other,mobile,US,False,0
30989,3244,26.1,14,1895,2,0,7.55,0,2004,0.0045,3.4569536423841063,0.0,0,0,travel,mobile,US,False,0
30990,7598,10.65,7,1516,3,0,11.34,0,1570,0.0294,0.9391534391534392,0.0,0,0,fashion,tablet,CN,False,0
30991,231,280.34,3,1691,3,0,310.78,0,1700,0.0022,0.9020528991569599,0.0,0,0,fashion,mobile,US,False,0
30992,1270,31.66,0,178,0,0,28.41,0,223,0.1151,1.1143963393171419,0.0,0,0,electronics,tablet,US,False,1
30993,9289,22.05,21,1277,1,0,35.04,1,1635,0.0124,0.6292808219178082,0.0,0,1,grocery,mobile,US,False,0
30994,8763,14.07,3,2835,1,0,15.57,2,2978,0.0004,0.9036608863198459,0.0,0,1,entertainment,mobile,DE,False,0
30995,759,13.61,1,467,4,1,23.16,1,701,0.1771,0.5876511226252159,0.25,0,1,fashion,mobile,IN,False,0
30996,5502,16.65,17,823,1,0,17.75,0,1165,0.3373,0.9380281690140845,0.0,0,0,electronics,pos,CN,False,0
30997,7298,95.99,4,902,2,0,34.38,0,1086,0.1005,2.792030250145433,0.0,0,0,electronics,desktop,US,False,0
30998,2561,93.48,22,2108,3,0,106.1,0,2264,0.0004,0.8810556079170595,0.0,0,0,grocery,desktop,US,False,0
30999,160,17.69,23,2862,0,0,32.99,0,3148,0.0,0.5362230979084571,0.0,0,0,utilities,mobile,DE,False,0
31000,6587,21.24,0,1992,0,1,28.25,0,2289,0.0013,0.7518584070796459,0.0,0,0,crypto,mobile,DE,False,0
31001,7723,157.48,4,2957,2,1,160.2,0,3273,0.0001,0.9830212234706617,0.5,0,0,grocery,pos,DE,False,0
31002,7287,17.86,21,2403,0,0,17.47,0,2479,0.0001,1.0223239839725244,0.0,0,0,travel,desktop,CA,False,0
31003,1695,75.36,20,585,1,0,109.27,0,935,0.1794,0.6896677953692688,0.0,0,0,restaurant,tablet,US,False,0
31004,5637,8.93,4,930,2,0,7.98,0,1075,0.0302,1.1190476190476188,0.0,0,0,grocery,desktop,DE,False,0
31005,2251,30.72,8,1849,2,0,46.0,1,1948,0.0003,0.6678260869565217,0.0,0,1,electronics,mobile,US,False,0
31006,6132,260.83,19,1629,0,0,24.99,0,1691,0.0637,10.437374949979992,0.0,0,0,utilities,desktop,NG,False,0
31007,4769,83.8,22,415,1,0,85.63,1,625,0.1585,0.9786289851687493,0.0,0,1,fashion,mobile,US,False,0
31008,5668,139.87,16,3017,1,1,19.05,0,3294,0.0006,7.342257217847769,1.0,0,0,electronics,tablet,RU,False,0
31009,3097,10.92,11,638,0,0,12.65,0,655,0.0338,0.8632411067193676,0.0,0,0,grocery,tablet,US,False,0
31010,5213,11.13,6,1687,0,0,19.2,0,1962,0.0029,0.5796875,0.0,0,0,fashion,mobile,CA,False,0
31011,5085,5.9,5,1897,0,0,8.83,0,1981,0.0,0.6681766704416762,0.0,0,0,fashion,mobile,US,False,0
31012,1721,16.81,13,325,2,0,23.24,1,513,0.264,0.7233218588640276,0.0,0,1,electronics,mobile,US,False,0
31013,194,111.93,10,1321,1,0,101.61,0,1596,0.0218,1.1015648066135224,0.0,0,0,electronics,mobile,US,False,0
31014,6586,9.48,17,2114,3,0,9.91,0,2297,0.0004,0.9566094853683149,0.0,0,0,grocery,desktop,US,False,0
31015,2423,312.61,2,379,0,2,191.65,0,574,0.5383,1.6311505348291155,0.0,0,0,entertainment,mobile,US,False,0
31016,5256,147.38,5,1251,1,0,173.51,0,1611,0.0062,0.8494034925940868,0.0,0,0,grocery,desktop,US,False,0
31017,183,160.07,8,1816,2,0,199.15,0,1823,0.0325,0.8037660055234747,0.0,0,0,gambling,mobile,BR,True,0
31018,2674,4.73,21,685,2,0,9.19,0,855,0.0889,0.5146898803046791,0.0,0,0,travel,mobile,CA,False,0
31019,412,47.23,1,839,1,1,26.07,1,846,0.3709,1.8116609129267356,1.0,0,1,crypto,mobile,US,False,0
31020,2918,47.4,8,3452,0,1,30.87,0,3656,0.0,1.5354713313896986,0.0,0,0,restaurant,pos,BR,False,0
31021,7262,48.51,8,389,2,0,62.21,1,592,0.16,0.7797781707121041,0.0,0,1,utilities,desktop,US,False,0
31022,6266,49.16,14,359,2,0,47.73,0,679,0.0502,1.0299601927508903,0.0,0,0,grocery,mobile,US,False,0
31023,1642,9.48,8,185,2,1,14.02,0,463,0.941,0.6761768901569187,0.5,0,0,restaurant,mobile,US,False,0
31024,1204,76.16,18,2780,3,1,59.52,0,2806,0.0002,1.2795698924731183,0.3333333333333333,0,0,fashion,mobile,US,False,0
31025,1171,55.98,4,2296,1,2,38.84,0,2475,0.0138,1.4412976313079298,2.0,0,0,restaurant,tablet,US,False,0
31026,8490,35.79,14,2621,3,0,49.66,1,2770,0.0054,0.720700765203383,0.0,0,1,travel,mobile,US,False,0
31027,2842,13.89,3,2573,2,0,14.7,0,2709,0.0001,0.9448979591836736,0.0,0,0,entertainment,desktop,US,False,0
31028,9955,164.7,2,1872,3,0,139.7,0,2011,0.0015,1.1789549033643523,0.0,0,0,electronics,pos,DE,False,0
31029,5508,22.73,12,295,1,0,17.11,0,634,0.105,1.3284628872004676,0.0,0,0,restaurant,mobile,GB,False,0
31030,9989,35.56,1,2415,1,0,26.75,0,2569,0.0027,1.3293457943925235,0.0,0,0,entertainment,desktop,US,True,0
31031,2392,99.01,5,702,3,0,71.91,0,868,0.4166,1.3768599638436936,0.0,0,0,electronics,mobile,IN,True,1
31032,9489,39.03,11,2013,2,0,48.3,0,2311,0.0007,0.8080745341614908,0.0,0,0,entertainment,mobile,US,False,0
31033,9239,40.38,10,2350,1,0,59.98,0,2718,0.0011,0.6732244081360454,0.0,0,0,restaurant,desktop,US,False,0
31034,1711,46.68,12,1251,2,1,22.33,0,1500,0.0423,2.0904612628750563,0.5,0,0,utilities,pos,CA,False,0
31035,9864,44.22,0,2299,2,0,37.44,0,2571,0.0001,1.1810897435897436,0.0,0,0,utilities,mobile,RU,False,0
31036,3429,37.59,18,2847,1,0,46.31,0,2862,0.0,0.8117037356942345,0.0,0,0,utilities,mobile,US,False,0
31037,1474,20.15,11,756,2,1,18.96,0,1001,0.0292,1.0627637130801686,0.5,0,0,utilities,mobile,US,False,0
31038,3582,395.52,13,2793,1,0,271.7,0,2942,0.0001,1.4557232241442768,0.0,0,0,electronics,mobile,US,False,0
31039,807,205.89,10,1989,2,0,236.52,0,2283,0.0003,0.8704972095383053,0.0,0,0,travel,pos,US,False,0
31040,5961,28.15,17,637,1,0,24.98,0,911,0.0797,1.1269015212169735,0.0,0,0,restaurant,mobile,DE,False,0
31041,5986,75.48,8,1130,3,1,45.58,0,1167,0.0594,1.6559894690653798,0.3333333333333333,0,0,restaurant,pos,US,False,0
31042,3278,152.25,6,898,0,0,159.95,0,1215,0.0232,0.9518599562363239,0.0,0,0,grocery,pos,RU,False,0
31043,3093,129.27,5,2625,2,1,89.27,0,3010,0.0003,1.448078861879691,0.5,0,0,utilities,mobile,US,False,0
31044,364,47.2,10,3262,2,0,28.57,0,3415,0.0,1.6520826041302066,0.0,0,0,crypto,mobile,GB,False,0
31045,6652,169.33,5,3092,1,1,204.15,0,3177,0.0,0.8294391378888073,1.0,0,0,grocery,mobile,FR,False,0
31046,2495,24.05,14,1529,0,0,28.38,0,1781,0.0035,0.8474277660324172,0.0,0,0,other,mobile,GB,False,0
31047,4685,24.54,20,1887,1,1,32.43,0,2139,0.0028,0.7567067530064755,1.0,0,0,grocery,mobile,US,False,0
31048,4996,42.22,20,773,1,0,38.15,0,973,0.0219,1.106684141546527,0.0,0,0,entertainment,pos,NG,False,0
31049,7857,68.72,19,362,1,0,36.5,0,692,0.4091,1.8827397260273973,0.0,0,0,grocery,pos,DE,False,0
31050,6325,83.81,18,3445,2,0,67.64,0,3523,0.0,1.2390597279716145,0.0,0,0,electronics,mobile,US,False,0
31051,9716,30.61,13,2301,0,0,43.3,0,2546,0.0001,0.7069284064665128,0.0,0,0,travel,mobile,US,False,0
31052,6319,36.4,1,1701,2,0,43.81,0,1805,0.0076,0.830860534124629,0.0,0,0,crypto,desktop,US,False,0
31053,3504,22.18,15,736,3,0,33.34,0,844,0.0424,0.6652669466106778,0.0,0,0,fashion,mobile,US,False,0
31054,8701,60.3,0,2034,0,0,88.92,0,2059,0.0003,0.6781376518218623,0.0,0,0,restaurant,desktop,CA,False,0
31055,5091,46.04,19,3239,1,0,39.98,1,3600,0.0,1.151575787893947,0.0,0,1,crypto,mobile,US,False,0
31056,1869,12.51,7,111,2,1,30.71,0,148,0.3428,0.40735916639531095,0.5,0,0,gambling,mobile,US,False,1
31057,5619,166.62,22,3298,4,0,47.14,0,3686,0.0,3.5345778532032246,0.0,0,0,electronics,mobile,US,False,0
31058,1224,120.19,10,2388,1,1,143.55,0,2672,0.0,0.8372692441657958,1.0,0,0,gambling,desktop,US,False,0
31059,3390,57.46,14,2475,0,0,81.82,0,2657,0.0002,0.7022732828159375,0.0,0,0,fashion,mobile,RU,False,0
31060,310,37.65,12,397,2,1,40.83,0,422,0.3991,0.9221160911094783,0.5,0,0,electronics,pos,US,False,0
31061,772,114.75,10,3602,2,0,78.48,0,3913,0.0,1.4621559633027523,0.0,0,0,electronics,tablet,US,False,0
31062,2167,62.87,18,1154,2,0,63.31,0,1418,0.0047,0.9930500710788185,0.0,0,0,fashion,mobile,US,False,0
31063,6215,23.85,5,2594,2,0,26.54,0,2974,0.0002,0.8986435568952525,0.0,0,0,grocery,mobile,CA,True,0
31064,4876,44.46,22,2425,2,1,49.55,0,2568,0.0002,0.8972754793138245,0.5,0,0,restaurant,desktop,GB,False,0
31065,4284,18.06,19,1586,1,0,22.34,0,1871,0.0036,0.8084153983885407,0.0,0,0,crypto,desktop,GB,False,0
31066,5678,24.59,19,1357,2,0,32.04,0,1653,0.0048,0.767478152309613,0.0,0,0,restaurant,mobile,US,False,0
31067,1948,60.04,6,3347,0,0,12.02,0,3745,0.0,4.995008319467554,0.0,0,0,restaurant,tablet,US,False,0
31068,6813,162.81,9,1505,2,0,166.39,0,1624,0.0037,0.9784842839112928,0.0,0,0,restaurant,tablet,BR,False,0
31069,5402,123.33,8,2514,2,1,75.05,0,2578,0.0002,1.6433044636908727,0.5,0,0,restaurant,tablet,US,False,0
31070,1394,8.79,13,2710,2,1,10.38,0,2759,0.0009,0.8468208092485547,0.5,0,0,restaurant,mobile,CA,True,0
31071,5501,15.44,16,3453,3,1,20.46,0,3630,0.0,0.7546432062561095,0.3333333333333333,0,0,restaurant,mobile,CA,False,0
31072,1118,59.47,14,2141,2,1,45.35,0,2409,0.0011,1.3113561190738698,0.5,0,0,grocery,mobile,US,False,0
31073,6740,44.0,21,1610,1,0,20.32,0,1656,0.0014,2.1653543307086616,0.0,0,0,travel,desktop,BR,False,0
31074,2230,29.39,19,3580,1,0,33.18,0,3744,0.0,0.8857745629897529,0.0,0,0,travel,mobile,CA,False,0
31075,500,40.78,20,1555,1,0,31.65,0,1883,0.001,1.2884676145339653,0.0,0,0,entertainment,desktop,FR,False,0
31076,1867,66.09,21,406,0,0,45.23,1,644,0.1165,1.4611983196993148,0.0,0,1,other,mobile,US,False,0
31077,4777,122.99,13,1225,1,0,115.87,0,1416,0.0063,1.061448174678519,0.0,0,0,grocery,desktop,FR,False,0
31078,7079,70.91,12,843,0,0,57.02,0,900,0.0279,1.243598737285163,0.0,0,0,grocery,desktop,BR,False,0
31079,3643,15.03,1,3394,1,0,29.79,0,3786,0.0,0.5045317220543807,0.0,0,0,grocery,desktop,US,False,0
31080,3591,150.41,12,408,2,0,151.71,0,487,0.0479,0.9914310197086545,0.0,0,0,gambling,pos,US,False,0
31081,4329,27.73,11,177,1,0,23.78,0,185,0.0619,1.1661059714045416,0.0,0,0,entertainment,mobile,CN,False,0
31082,8664,33.0,19,3430,1,0,25.95,0,3448,0.0,1.2716763005780347,0.0,0,0,fashion,desktop,GB,False,0
31083,7987,52.19,8,3067,0,1,42.89,0,3381,0.0,1.2168337607833992,0.0,0,0,utilities,desktop,US,False,0
31084,9279,312.31,5,3576,2,0,169.14,0,3892,0.0,1.8464585550431596,0.0,0,0,utilities,mobile,US,False,0
31085,7833,73.53,0,1475,0,0,80.11,0,1756,0.003,0.9178629384596181,0.0,0,0,grocery,desktop,US,False,0
31086,4395,36.09,2,1858,0,1,26.3,0,2019,0.0013,1.3722433460076047,0.0,0,0,electronics,mobile,DE,False,0
31087,5686,25.39,7,1600,2,0,31.54,0,1627,0.0063,0.8050095117311351,0.0,0,0,fashion,pos,US,False,0
31088,5480,23.27,23,2100,1,0,37.59,0,2276,0.0001,0.619047619047619,0.0,0,0,other,desktop,US,False,0
31089,9887,38.73,7,2297,2,1,39.25,0,2419,0.0001,0.9867515923566879,0.5,0,0,restaurant,desktop,US,False,0
31090,7349,2361.55,20,3375,2,0,271.19,0,3522,0.0001,8.70810133117003,0.0,0,0,electronics,desktop,US,False,0
31091,5284,61.99,5,2774,4,0,48.71,0,3139,0.0001,1.272633956066516,0.0,0,0,restaurant,tablet,BR,False,0
31092,6453,34.53,13,3582,1,0,33.94,0,3904,0.0,1.017383618149676,0.0,0,0,grocery,mobile,US,False,0
31093,9597,139.46,16,2480,2,0,130.09,0,2857,0.0001,1.0720270581904836,0.0,0,0,grocery,desktop,US,False,0
31094,1902,49.52,21,1938,1,0,28.36,0,2076,0.0053,1.7461212976022569,0.0,0,0,grocery,tablet,US,False,0
31095,9441,38.88,8,1527,0,1,54.12,0,1551,0.0038,0.7184035476718404,0.0,0,0,grocery,desktop,US,False,0
31096,3463,29.71,3,3166,1,0,32.48,0,3384,0.0001,0.914716748768473,0.0,0,0,entertainment,mobile,CA,False,0
31097,3414,90.08,9,343,2,0,170.23,0,409,0.4322,0.5291664218997827,0.0,0,0,restaurant,mobile,US,False,0
31098,2220,41.68,13,703,4,0,31.57,0,943,0.1493,1.3202407348748812,0.0,0,0,electronics,desktop,GB,False,0
31099,3480,195.92,9,2845,1,0,142.16,0,2977,0.0003,1.37816544738323,0.0,0,0,electronics,tablet,CN,False,0
31100,4993,54.5,18,3619,2,0,64.36,0,3989,0.0,0.8467992541951522,0.0,0,0,utilities,mobile,US,False,0
31101,1712,73.48,19,1715,1,0,40.1,1,2043,0.0036,1.832418952618454,0.0,0,1,other,tablet,US,False,0
31102,1685,28.51,21,1309,2,0,26.99,0,1554,0.0025,1.0563171545016674,0.0,0,0,entertainment,desktop,BR,False,0
31103,2876,105.68,19,1883,1,0,107.77,0,2008,0.0031,0.98060684791686,0.0,0,0,electronics,mobile,US,False,0
31104,82,99.27,1,1596,3,0,93.07,0,1692,0.0163,1.066616525196089,0.0,0,0,utilities,pos,US,False,0
31105,6459,90.86,23,1264,1,2,67.28,0,1438,0.1393,1.350475624256837,2.0,0,0,electronics,desktop,BR,True,0
31106,2007,5.82,6,1585,2,0,3.72,0,1806,0.0163,1.564516129032258,0.0,0,0,fashion,mobile,US,False,0
31107,8730,71.7,16,2719,4,0,71.32,0,3024,0.0,1.0053280987100395,0.0,0,0,utilities,desktop,GB,False,0
31108,3726,72.69,7,3615,2,1,91.12,0,3649,0.0,0.797739244951712,0.5,0,0,fashion,mobile,RU,False,0
31109,4487,67.48,11,1984,4,0,155.15,0,2251,0.0026,0.434933934901708,0.0,0,0,electronics,mobile,US,False,0
31110,9291,39.5,8,2086,2,1,40.14,0,2393,0.0007,0.9840558046836073,0.5,0,0,fashion,pos,US,False,0
31111,260,81.47,21,2145,0,0,64.27,0,2535,0.0014,1.2676209740158706,0.0,0,0,utilities,mobile,IN,False,0
31112,7036,26.96,6,629,2,1,34.22,1,694,0.1325,0.7878433664523671,0.5,0,1,electronics,mobile,GB,True,0
31113,4991,56.93,10,2369,0,0,61.39,0,2637,0.0002,0.9273497312265842,0.0,0,0,restaurant,mobile,IN,False,0
31114,6359,10.47,15,136,0,1,10.99,0,248,0.5397,0.9526842584167425,0.0,0,0,restaurant,pos,US,False,0
31115,9709,8.82,11,3152,3,0,6.83,0,3341,0.0,1.2913616398243046,0.0,0,0,restaurant,mobile,US,False,0
31116,1289,90.39,17,372,1,2,92.7,0,479,0.3015,0.9750809061488673,2.0,0,0,fashion,mobile,US,False,0
31117,6744,41.67,17,133,3,0,28.05,0,352,0.3686,1.4855614973262032,0.0,0,0,restaurant,mobile,CA,False,0
31118,7002,217.11,14,1512,1,0,286.12,0,1519,0.0178,0.7588074933594297,0.0,0,0,grocery,desktop,US,False,0
31119,4473,19.51,7,1782,0,0,24.33,0,2163,0.0016,0.8018906699547884,0.0,0,0,utilities,mobile,US,False,0
31120,1798,189.32,16,679,2,0,164.99,0,890,0.121,1.1474634826353112,0.0,0,0,entertainment,mobile,US,False,0
31121,1725,147.75,6,1949,1,0,73.78,0,2063,0.0037,2.0025752236378422,0.0,0,0,restaurant,tablet,US,False,0
31122,4155,50.88,9,828,0,0,67.45,0,1008,0.0188,0.7543365455893254,0.0,0,0,restaurant,desktop,US,False,0
31123,6743,15.56,3,1927,1,1,19.19,0,2093,0.0003,0.8108389786347056,1.0,0,0,restaurant,mobile,NG,False,0
31124,5459,45.97,12,1890,0,1,52.22,0,2036,0.0014,0.8803140559172731,0.0,0,0,utilities,mobile,US,False,0
31125,1020,60.9,10,423,0,0,58.13,0,659,0.1952,1.0476518148976433,0.0,0,0,utilities,desktop,GB,False,0
31126,544,80.61,14,638,0,0,125.09,1,988,0.3028,0.644416020465265,0.0,0,1,crypto,mobile,FR,False,0
31127,3644,37.15,14,1796,2,0,70.11,0,2170,0.0089,0.5298816146056198,0.0,0,0,utilities,mobile,US,False,0
31128,1110,16.33,15,163,0,0,23.0,0,427,0.1655,0.71,0.0,0,0,restaurant,tablet,US,False,0
31129,1401,20.99,0,3120,1,0,16.9,1,3258,0.0,1.2420118343195266,0.0,0,1,grocery,desktop,FR,False,0
31130,6792,145.37,13,3384,0,0,18.92,0,3600,0.0,7.6834038054968286,0.0,0,0,electronics,mobile,CA,False,0
31131,4707,27.73,3,1717,1,0,32.66,1,1995,0.0129,0.8490508266993265,0.0,0,1,fashion,mobile,US,False,0
31132,6478,15.19,12,1297,0,0,36.98,0,1564,0.0142,0.4107625743645214,0.0,0,0,utilities,tablet,US,False,0
31133,3402,82.79,20,3351,1,1,76.0,0,3444,0.0,1.089342105263158,1.0,0,0,restaurant,pos,US,False,0
31134,937,10.22,4,577,2,0,29.08,1,950,0.0883,0.35144429160935353,0.0,0,1,other,mobile,FR,False,0
31135,636,25.13,11,2503,2,0,19.27,0,2870,0.0002,1.3040996367410482,0.0,0,0,grocery,mobile,US,False,0
31136,168,154.09,8,610,0,0,58.44,0,630,0.2388,2.6367214236824092,0.0,0,0,travel,pos,BR,False,0
31137,8631,82.57,3,1623,1,1,77.49,0,1710,0.0056,1.065556846044651,1.0,0,0,restaurant,desktop,US,False,0
31138,9663,45.42,17,362,0,0,51.21,0,439,0.0857,0.8869361452841242,0.0,0,0,travel,mobile,US,False,0
31139,1496,50.78,3,1575,3,0,36.94,0,1956,0.0065,1.3746616134271794,0.0,0,0,utilities,desktop,US,False,0
31140,9459,34.26,22,2826,0,0,28.38,0,3121,0.0,1.2071881606765327,0.0,0,0,grocery,mobile,DE,False,0
31141,2633,20.23,1,3335,2,0,30.69,0,3361,0.0,0.6591723688497881,0.0,0,0,utilities,mobile,CN,False,0
31142,6446,77.59,10,2774,0,0,127.35,0,2905,0.0,0.6092658029053789,0.0,0,0,electronics,mobile,GB,False,0
31143,3737,25.51,15,1384,1,0,34.22,2,1575,0.002,0.7454704850964349,0.0,0,1,grocery,desktop,US,False,0
31144,6180,273.55,18,3355,0,0,168.29,0,3395,0.0,1.6254679422425575,0.0,0,0,entertainment,pos,IN,False,0
31145,8425,26.39,0,241,3,1,27.46,1,521,0.8127,0.961034231609614,0.3333333333333333,0,1,grocery,tablet,GB,False,1
31146,8608,127.04,22,1279,1,0,143.85,0,1506,0.0083,0.8831421619742789,0.0,0,0,fashion,tablet,US,True,0
31147,8693,198.59,4,3622,2,0,181.62,0,3622,0.0,1.093436846162317,0.0,0,0,entertainment,desktop,GB,False,0
31148,2645,123.08,10,1651,1,3,134.81,0,1945,0.0764,0.9129886506935687,3.0,0,0,grocery,desktop,US,False,0
31149,7745,37.54,1,597,3,0,31.27,0,710,0.1486,1.200511672529581,0.0,0,0,restaurant,mobile,US,False,0
31150,3421,45.4,19,1886,2,0,47.55,1,1947,0.0025,0.9547844374342798,0.0,0,1,fashion,mobile,US,False,0
31151,1805,31.18,0,468,1,0,56.95,0,749,0.0415,0.547497805092186,0.0,0,0,fashion,desktop,GB,False,0
31152,3039,81.57,19,1032,1,1,66.62,0,1168,0.0227,1.2244070849594715,1.0,0,0,grocery,desktop,US,False,0
31153,3410,91.89,6,1730,0,0,94.99,0,1913,0.0001,0.9673649857879777,0.0,0,0,grocery,mobile,US,False,0
31154,5604,54.68,15,1798,0,0,91.48,0,2119,0.0015,0.5977262789680804,0.0,0,0,fashion,mobile,US,False,0
31155,6162,46.49,6,811,4,0,29.57,0,895,0.1702,1.572201555630707,0.0,0,0,electronics,mobile,US,False,0
31156,3939,9.41,8,2638,1,0,10.81,1,2962,0.0003,0.8704902867715079,0.0,0,1,utilities,desktop,GB,False,0
31157,8259,38.17,11,1885,1,0,32.63,1,1968,0.0005,1.1697824088262334,0.0,0,1,travel,mobile,US,False,0
31158,545,6.75,7,3034,1,0,11.86,0,3272,0.0,0.5691399662731872,0.0,0,0,entertainment,desktop,US,False,0
31159,8673,62.36,23,945,1,0,15.36,0,1113,0.3801,4.059895833333333,0.0,0,0,other,desktop,US,False,0
31160,7262,72.99,19,389,2,0,49.66,1,592,0.6295,1.4697946033024567,0.0,0,1,travel,mobile,US,False,0
31161,3574,98.17,0,1206,0,0,91.37,0,1387,0.1262,1.0744226770274707,0.0,0,0,electronics,pos,GB,False,0
31162,6147,23.72,10,1969,2,0,21.66,0,2117,0.0038,1.0951061865189289,0.0,0,0,grocery,mobile,US,False,0
31163,4264,54.98,10,2762,0,1,48.14,0,3028,0.0002,1.142085583714167,0.0,0,0,restaurant,mobile,US,False,0
31164,1076,102.79,17,598,2,0,113.67,0,840,0.0737,0.904284331837776,0.0,0,0,grocery,desktop,US,False,0
31165,9655,13.56,9,3554,3,0,15.51,1,3721,0.0,0.8742746615087041,0.0,0,1,utilities,mobile,US,False,0
31166,3468,102.0,9,941,2,3,28.93,1,1259,0.6992,3.525751814725199,1.5,0,1,gambling,mobile,DE,False,0
31167,8416,61.59,18,225,4,0,85.34,0,391,0.5959,0.7217014295758144,0.0,0,0,travel,pos,US,False,0
31168,7764,139.6,23,3339,1,1,124.08,0,3713,0.0,1.1250805931656995,1.0,0,0,grocery,desktop,US,False,0
31169,7572,107.66,21,3387,1,0,154.54,0,3479,0.0,0.6966481169923644,0.0,0,0,grocery,mobile,US,False,0
31170,358,22.25,15,3255,0,0,18.44,1,3456,0.0,1.2066160520607374,0.0,0,1,restaurant,mobile,GB,False,0
31171,8326,11.18,15,3140,0,0,12.8,0,3411,0.0,0.8734375,0.0,0,0,restaurant,desktop,US,True,0
31172,4729,365.79,18,410,3,0,233.53,0,578,0.7181,1.5663512182588961,0.0,0,0,fashion,desktop,CN,False,0
31173,8740,32.57,10,1577,1,0,62.72,0,1885,0.0004,0.5192920918367347,0.0,0,0,other,desktop,US,False,0
31174,3862,34.14,3,2351,1,1,26.87,0,2447,0.0001,1.2705619650167472,1.0,0,0,restaurant,desktop,BR,False,0
31175,6484,26.88,17,2055,2,1,50.42,0,2438,0.0002,0.5331217770725902,0.5,0,0,fashion,desktop,US,False,0
31176,2952,213.16,14,1855,1,0,165.21,1,1873,0.0006,1.2902366684825373,0.0,0,1,travel,pos,US,False,0
31177,7201,26.88,2,2487,1,0,21.86,0,2832,0.0003,1.2296431838975297,0.0,0,0,utilities,mobile,NG,False,0
31178,9920,7.32,8,2609,1,0,7.97,0,2743,0.0,0.9184441656210791,0.0,0,0,grocery,mobile,IN,False,0
31179,3158,10.85,0,3632,1,0,23.6,0,4019,0.0,0.45974576271186435,0.0,0,0,restaurant,desktop,US,False,0
31180,3280,34.06,14,2664,0,0,43.64,0,2818,0.0,0.7804766269477544,0.0,0,0,fashion,desktop,CA,False,0
31181,7427,44.06,22,2110,3,0,32.41,0,2146,0.0045,1.3594569577290962,0.0,0,0,fashion,mobile,US,False,0
31182,4770,20.56,7,173,3,0,37.48,0,220,0.8075,0.5485592315901815,0.0,0,0,electronics,desktop,US,False,1
31183,2796,57.16,5,3343,2,0,47.05,1,3405,0.0,1.2148777895855474,0.0,0,1,utilities,tablet,GB,False,0
31184,9709,4.58,13,3152,2,2,6.87,0,3341,0.0003,0.6666666666666666,1.0,0,0,grocery,desktop,US,False,0
31185,659,29.08,11,265,2,1,27.6,0,323,0.5373,1.053623188405797,0.5,0,0,entertainment,desktop,US,False,0
31186,8740,143.16,23,1577,2,0,78.34,0,1885,0.0208,1.827418943068675,0.0,0,0,utilities,pos,US,False,0
31187,528,36.57,6,526,2,1,46.84,0,880,0.5723,0.7807429547395388,0.5,0,0,fashion,pos,GB,False,0
31188,6444,95.7,3,2964,1,1,15.35,0,3277,0.0002,6.234527687296417,1.0,0,0,utilities,desktop,BR,False,0
31189,3478,67.09,3,1940,2,0,65.65,0,2257,0.0005,1.021934501142422,0.0,0,0,grocery,desktop,GB,False,0
31190,6788,400.27,12,104,2,0,21.54,1,384,0.9535,18.58263695450325,0.0,0,1,utilities,mobile,US,False,1
31191,6617,60.33,9,1721,4,0,46.06,0,1975,0.0026,1.3098132870169343,0.0,0,0,utilities,mobile,GB,False,0
31192,2880,131.09,11,3567,0,1,105.72,0,3797,0.0,1.239973514945138,0.0,0,0,grocery,desktop,US,False,0
31193,3446,226.11,13,2599,1,0,179.21,0,2766,0.0,1.261704145973997,0.0,0,0,grocery,pos,US,False,0
31194,7426,93.53,1,3622,2,0,92.29,0,3936,0.0,1.0134359085491385,0.0,0,0,utilities,desktop,IN,False,0
